round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
57,39.129999999999995,35.980000000000004,48.52612495422363,0.0062477935791015685,True,0.5,10,0,8
58,40.576,36.19,48.45544934272766,-0.016013925170898523,True,0.5,10,0,8
59,41.314,36.77,48.19853091239929,-0.014600781249999972,True,0.5,10,0,8
60,41.562,37.019999999999996,49.57763648033142,-0.009960360717773486,True,0.5,10,0,8
61,41.81,37.01,48.603758811950684,0.001445730590820382,True,0.5,10,0,8
62,42.71,36.94,48.73501372337341,-0.005804913330078066,True,0.5,10,0,8
63,42.624,37.35,48.45319175720215,-0.014695629882812523,True,0.5,10,0,8
64,43.064,37.54,48.66065812110901,-0.007156488037109288,True,0.5,10,0,8
65,43.47,37.47,48.69246792793274,-0.0014339294433595383,True,0.5,10,0,8
66,43.76,37.5,48.630988359451294,-0.003602636718750052,True,0.5,10,0,8
67,43.868,37.79,48.087133169174194,-0.006634765624999872,True,0.5,10,0,8
68,44.272,37.940000000000005,48.79965806007385,-0.0016699371337891122,True,0.5,10,0,8
69,44.856,38.15,48.53521943092346,-0.010805975341796791,True,0.5,10,0,8
70,45.06,38.279999999999994,48.88806176185608,-0.007044638061523667,True,0.5,10,0,8
71,45.513999999999996,38.22,49.82260274887085,-0.0014165588378904914,True,0.5,10,0,8
72,45.548,38.17,48.073410987854004,0.0027209228515626014,True,0.5,10,0,8
73,46.616,38.49,49.24308514595032,-0.006435653686523502,True,0.5,10,0,8
74,46.652,38.39,47.91932511329651,-0.0075107116699219215,True,0.5,10,0,8
75,46.884,38.65,49.19341158866882,0.006667861938476705,True,0.5,10,0,8
76,47.432,38.92,48.33363962173462,-0.002833300781249992,True,0.5,10,0,8
77,47.833999999999996,38.91,49.185874700546265,-0.003250329589843659,True,0.5,10,0,8
78,48.278,38.75,48.454434633255005,0.005973016357422001,True,0.5,10,0,8
79,48.59,38.84,48.576643228530884,6.970520019535797e-05,True,0.5,10,0,8
80,48.838,39.12,48.08300971984863,-0.006549703979492172,True,0.5,10,0,8
81,49.39,39.14,48.567612171173096,-0.004307144165039123,True,0.5,10,0,8
82,49.624,39.25,51.21880340576172,-0.0006214172363280923,True,0.5,10,0,8
83,49.868,39.24,47.933964252471924,0.004482116699218608,True,0.5,10,0,8
84,49.736000000000004,39.32,48.98198843002319,0.002477398681640519,True,0.5,10,0,8
85,50.556,39.43,48.35830783843994,-0.003950863647460956,True,0.5,10,0,8
86,50.946000000000005,39.69,48.61152958869934,-0.0027705657958985164,True,0.5,10,0,8
87,51.08200000000001,39.58,48.60622048377991,0.0036483367919921683,True,0.5,10,0,8
