round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
154,70.96000000000001,40.53,58.188140869140625,0.1590586212158204,True,0.5,10,0,8
155,71.584,40.75,57.48176956176758,0.15298624572753913,True,0.5,10,0,8
156,71.706,40.69,57.49515223503113,0.16310392456054687,True,0.5,10,0,8
157,72.02199999999999,40.9,57.89472842216492,0.16894202880859382,True,0.5,10,0,8
158,72.092,40.550000000000004,57.93494963645935,0.1658638153076172,True,0.5,10,0,8
159,72.38799999999999,40.56,57.73336338996887,0.16998283996582025,True,0.5,10,0,8
160,73.058,40.64,58.19771099090576,0.1783158935546874,True,0.5,10,0,8
161,72.672,40.739999999999995,57.93723273277283,0.17653633422851564,True,0.5,10,0,8
162,73.136,40.89,57.612600564956665,0.17625206604003907,True,0.5,10,0,8
163,73.188,40.64,58.10758709907532,0.18394257507324224,True,0.5,10,0,8
164,73.776,40.53,59.116046667099,0.1856260437011718,True,0.5,10,0,8
165,73.724,40.54,57.73172855377197,0.19457770080566403,True,0.5,10,0,8
166,74.372,40.77,58.33935570716858,0.19048479919433597,True,0.5,10,0,8
167,74.21600000000001,41.0,57.887859582901,0.19500429992675788,True,0.5,10,0,8
168,74.82799999999999,40.82,57.77928900718689,0.20295189514160156,True,0.5,10,0,8
169,74.59,40.57,58.67014002799988,0.203108349609375,True,0.5,10,0,8
170,75.044,40.45,57.98599576950073,0.20891104736328128,True,0.5,10,0,8
171,75.50200000000001,40.400000000000006,58.25498366355896,0.21431339111328124,True,0.5,10,0,8
172,75.036,40.8,58.314900636672974,0.2135135101318361,True,0.5,10,0,8
173,75.28,40.72,58.27206039428711,0.21790250244140622,True,0.5,10,0,8
174,75.96000000000001,40.79,57.38295388221741,0.21148555603027344,True,0.5,10,0,8
175,76.34,40.58,59.87061166763306,0.22558092041015626,True,0.5,10,0,8
176,76.01599999999999,40.79,57.74765682220459,0.21777059326171874,True,0.5,10,0,8
177,76.53,40.6,57.782461166381836,0.22736845092773433,True,0.5,10,0,8
178,76.046,41.0,57.773741483688354,0.22392766723632818,True,0.5,10,0,8
179,76.82600000000001,40.65,58.47861957550049,0.23557041320800778,True,0.5,10,0,8
180,76.728,40.37,57.89986515045166,0.23304221191406257,True,0.5,10,0,8
181,77.072,40.660000000000004,57.6633837223053,0.23811466979980472,True,0.5,10,0,8
182,77.096,40.69,58.028539180755615,0.24300340576171875,True,0.5,10,0,8
183,77.30799999999999,40.72,58.0185706615448,0.24600089416503906,True,0.5,10,0,8
184,77.4,40.589999999999996,57.4321551322937,0.2520225006103516,True,0.5,10,0,8
185,77.404,40.75,57.979748487472534,0.25470059509277343,True,0.5,10,0,8
186,77.988,40.43,57.88627076148987,0.25933066406249994,True,0.5,10,0,8
187,78.18,40.94,59.417490005493164,0.24951547241210942,True,0.5,10,0,8
188,78.3,40.660000000000004,58.08303928375244,0.25032574157714843,True,0.5,10,0,8
189,78.892,41.08,58.345885038375854,0.2641585662841798,True,0.5,10,0,8
190,78.898,40.43,58.01441168785095,0.26474843444824214,True,0.5,10,0,8
191,78.97,40.67,58.48508381843567,0.2620556762695313,True,0.5,10,0,8
192,79.162,40.71,58.007426738739014,0.2628930877685547,True,0.5,10,0,8
193,79.404,40.510000000000005,57.77257299423218,0.26617752075195317,True,0.5,10,0,8
194,79.444,40.589999999999996,57.809428691864014,0.2746007629394532,True,0.5,10,0,8
195,79.62,40.72,58.08157300949097,0.276387451171875,True,0.5,10,0,8
196,79.608,40.849999999999994,57.550474643707275,0.2843480255126954,True,0.5,10,0,8
197,79.596,40.75,58.194908618927,0.28024958190917965,True,0.5,10,0,8
198,80.08,40.75,58.712493896484375,0.28571976318359377,True,0.5,10,0,8
199,80.10199999999999,40.36,57.35740303993225,0.2893804992675782,True,0.5,10,0,8
200,79.74,40.64,57.7665810585022,0.2998207305908204,True,0.5,10,0,8
