round,acc_train,acc_test,round_time_sec,mean_FgT_loss,projection,alpha,warmup_rounds,rebuild_every,top_r
177,94.57,78.53999999999999,51.603747606277466,0.04198700790405272,True,0.5,10,0,8
178,94.0,78.25999999999999,50.45094060897827,0.05889387207031251,True,0.5,10,0,8
179,94.08800000000001,78.53,50.245235443115234,0.043709300231933604,True,0.5,10,0,8
180,94.488,78.71000000000001,50.21601700782776,0.04370715484619141,True,0.5,10,0,8
181,94.554,78.32000000000001,50.58783507347107,0.03731080322265625,True,0.5,10,0,8
182,94.528,78.41,50.79048824310303,0.04301069869995115,True,0.5,10,0,8
183,94.702,78.52,50.28092002868652,0.035236399841308594,True,0.5,10,0,8
184,94.52000000000001,78.44,50.90028119087219,0.049408364868164065,True,0.5,10,0,8
185,93.91000000000001,78.23,51.21949338912964,0.045833100128173807,True,0.5,10,0,8
186,94.098,78.36,50.05921792984009,0.047900462341308604,True,0.5,10,0,8
187,94.92399999999999,78.59,50.274643898010254,0.042374957275390625,True,0.5,10,0,8
188,94.738,78.68,51.84434390068054,0.042471506500244116,True,0.5,10,0,8
189,94.87400000000001,78.46,49.58030319213867,0.05424124145507814,True,0.5,10,0,8
190,94.538,78.61,50.56699800491333,0.03924835433959961,True,0.5,10,0,8
191,94.06,78.25,50.86619210243225,0.061971421813964825,True,0.5,10,0,8
192,94.65,78.8,50.04497027397156,0.03915436401367187,True,0.5,10,0,8
193,94.152,78.64,50.7570686340332,0.03220343322753905,True,0.5,10,0,8
194,94.586,78.46,50.470651388168335,0.050232603454589866,True,0.5,10,0,8
195,94.828,78.69,50.91035056114197,0.03826379241943358,True,0.5,10,0,8
196,94.89,78.63,50.65467405319214,0.04696603164672848,True,0.5,10,0,8
197,94.91199999999999,78.33,50.65886855125427,0.047689202880859385,True,0.5,10,0,8
198,94.87400000000001,78.33,50.0792281627655,0.04517406082153319,True,0.5,10,0,8
199,94.834,78.96,50.80443072319031,0.025889337921142563,True,0.5,10,0,8
200,94.434,78.53,50.18392014503479,0.042305113983154306,True,0.5,10,0,8
